"V1.nome","V2.nome","V3.nome","V4.nome","V5.nome","V6.nome","V7.nome","V8.nome","V9.nome","V10.nome","origem.nome","origem","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"Cachoeiras de Macacu RJ","Paraíba do Sul RJ","Rolim de Moura RO","Rio Bonito RJ","Pontes E Lacerda MT","Alta Floresta MT","Cristalina GO","Naviraí MS","Viana ES","Castro PR","Guapimirim RJ",3301850,"3300803","3303708","1100288","3304300","5106752","5100250","5206206","5005707","3205101","4104907"
"Piraju SP","Rio das Pedras SP","Ilhabela SP","Três de Maio RS","Lucélia SP","Monte Azul Paulista SP","Osvaldo Cruz SP","Frederico Westphalen RS","Tapejara RS","Ceres GO","Iguaba Grande RJ",3301876,"3538808","3544004","3520400","4321808","3527405","3531506","3534609","4308508","4320909","5205406"
"Ilhéus BA","Camaçari BA","Petrolina PE","Luziânia GO","Teófilo Otoni MG","Cabo de Santo Agostinho PE","Teixeira de Freitas BA","Ribeirão das Neves MG","Caruaru PE","Parnaíba PI","Itaboraí RJ",3301900,"2913606","2905701","2611101","5212501","3168606","2602902","2931350","3154606","2604106","2207702"
"Cáceres MT","Parauapebas PA","Seropédica RJ","Ji-Paraná RO","Santo Antônio de Jesus BA","Barra do Piraí RJ","Barreiras BA","São Pedro da Aldeia RJ","Trindade GO","Saquarema RJ","Itaguaí RJ",3302007,"5102504","1505536","3305554","1100122","2928703","3300308","2903201","3305208","5221403","3305505"
"Faxinal PR","Tocantins MG","Cerejeiras RO","Ponte Serrada SC","Wenceslau Braz PR","Rio Piracicaba MG","Guareí SP","Porciúncula RJ","Correia Pinto SC","Rio Bananal ES","Italva RJ",3302056,"4107603","3169000","1100056","4213401","4128500","3155702","3518503","3304102","4204558","3204351"
"Cajuru SP","Cruzeiro do Oeste PR","Piraí do Sul PR","Angatuba SP","Cambará PR","Itaí SP","São José dos Quatro Marcos MT","Ladário MS","Guará SP","Terra Roxa PR","Itaocara RJ",3302106,"3509403","4106605","4119400","3502200","4103602","3521804","5107107","5005202","3517703","4127403"
"Cambé PR","São Mateus ES","Guaíba RS","Sant'Ana do Livramento RS","Unaí MG","Pará de Minas MG","Ubá MG","Alegrete RS","Ituiutaba MG","Araruama RJ","Itaperuna RJ",3302205,"4103701","3204906","4309308","4317103","3170404","3147105","3169901","4300406","3134202","3300209"
"Jaciara MT","Matinhos PR","Casa Branca SP","Iporá GO","Vera Cruz RS","Laranjal Paulista SP","Palmeira das Missões RS","Pontal do Paraná PR","Guaraí TO","Jarinu SP","Itatiaia RJ",3302254,"5104807","4115705","3510807","5210208","4322707","3526407","4313706","4119954","1709302","3525201"
"Barcarena PA","Planaltina GO","Serra Talhada PE","Altamira PA","Itacoatiara AM","Brumado BA","Sousa PB","São Cristóvão SE","Santo Antônio do Descoberto GO","Arcoverde PE","Japeri RJ",3302270,"1501303","5217609","2613909","1500602","1301902","2904605","2516201","2806701","5219753","2601201"
"São Thomé das Letras MG","Guamiranga PR","Cristalândia TO","Timbó Grande SC","Riversul SP","Nova Cantu PR","Congonhinhas PR","Divisa Nova MG","Boa Vista da Aparecida PR","São Gonçalo do Abaeté MG","Laje do Muriaé RJ",3302304,"3165206","4108957","1706100","4218251","3543501","4116802","4106001","3122405","4103057","3161700"
"Lauro de Freitas BA","Passo Fundo RS","Rondonópolis MT","Cotia SP","Volta Redonda RJ","Uberaba MG","Santa Maria RS","Divinópolis MG","Indaiatuba SP","Dourados MS","Macaé RJ",3302403,"2919207","4314100","5107602","3513009","3306305","3170107","4316907","3122306","3520509","5003702"
"Braganey PR","Pratânia SP","Colômbia SP","Tapira PR","Saudade do Iguaçu PR","Guzolândia SP","Bandeira do Sul MG","Lagoinha SP","Mossâmedes GO","Paulo Frontin PR","Macuco RJ",3302452,"4103354","3541059","3512100","4126900","4126272","3518909","3105301","3526308","5213905","4118709"
"Luziânia GO","Ibirité MG","Governador Valadares MG","Cariacica ES","Itaquaquecetuba SP","Várzea Grande MT","Itaboraí RJ","Embu SP","Teófilo Otoni MG","Ribeirão das Neves MG","Magé RJ",3302502,"5212501","3129806","3127701","3201308","3523107","5108402","3301900","3515004","3168606","3154606"
"Canela RS","Panambi RS","Jacarezinho PR","Iturama MG","Itápolis SP","Frederico Westphalen RS","Mandaguari PR","Capivari SP","Medianeira PR","Iporá GO","Mangaratiba RJ",3302601,"4304408","4313904","4111803","3134400","3522703","4308508","4114203","3510401","4115804","5210208"
"Toledo PR","Patos de Minas MG","Santa Cruz do Sul RS","Sertãozinho SP","Cachoeirinha RS","Resende RJ","Itu SP","Palhoça SC","Bragança Paulista SP","Rio das Ostras RJ","Maricá RJ",3302700,"4127700","3148004","4316808","3551702","4303103","3304201","3523909","4211900","3507605","3304524"
"Natividade RJ","Terra Boa PR","Santa Terezinha de Itaipu PR","Corbélia PR","Palmital SP","Quatá SP","Brotas SP","Pirapora do Bom Jesus SP","Bady Bassitt SP","Nova Granada SP","Mendes RJ",3302809,"3303104","4127205","4124053","4106308","3535309","3541703","3507902","3539103","3504602","3533007"
"Sabará MG","Embu SP","Itapecerica da Serra SP","Cachoeiro de Itapemirim ES","Ferraz de Vasconcelos SP","Várzea Grande MT","Itapevi SP","Franco da Rocha SP","Paranaguá PR","São Mateus ES","Mesquita RJ",3302858,"3156700","3515004","3522208","3201209","3515707","5108402","3522505","3516408","4118204","3204906"
"Santa Helena PR","Tanabi SP","Quatro Barras PR","Matinhos PR","Pontal do Paraná PR","Jarinu SP","Astorga PR","Jaciara MT","Três de Maio RS","Chopinzinho PR","Miguel Pereira RJ",3302908,"4123501","3553401","4120804","4115705","4119954","3525201","4102109","5104807","4321808","4105409"
"Minaçu GO","Conceição de Macabu RJ","Pinheiral RJ","São Miguel Arcanjo SP","Biritiba-Mirim SP","Coronel Vivida PR","Pitanga PR","Guariba SP","Goiás GO","Santa Bárbara MG","Miracema RJ",3303005,"5213087","3301405","3303955","3550209","3506607","4106506","4119608","3518602","5208905","3157203"
"Terra Boa PR","Pinhalzinho SP","Mendes RJ","Corbélia PR","Quatá SP","Valentim Gentil SP","Engenheiro Coelho SP","Engenheiro Beltrão PR","Sertanópolis PR","Santa Terezinha de Itaipu PR","Natividade RJ",3303104,"4127205","3538204","3302809","4106308","3541703","3556107","3515152","4107504","4126504","4124053"
"Araguaína TO","Valparaíso de Goiás GO","Rondonópolis MT","Parnamirim RN","Cubatão SP","Boa Vista RR","Ferraz de Vasconcelos SP","Itanhaém SP","Sete Lagoas MG","Cachoeiro de Itapemirim ES","Nilópolis RJ",3303203,"1702109","5221858","5107602","2403251","3513504","1400100","3515707","3522109","3167202","3201209"
"Vitória ES","Santos SP","Florianópolis SC","Jundiaí SP","Santo André SP","Ribeirão Preto SP","Maringá PR","São José dos Campos SP","São Bernardo do Campo SP","Campinas SP","Niterói RJ",3303302,"3205309","3548500","4205407","3525904","3547809","3543402","4115200","3549904","3548708","3509502"
"Dourados MS","Rio Verde GO","Cabo Frio RJ","Rio Grande RS","Novo Hamburgo RS","Guarapuava PR","Petrópolis RJ","Araucária PR","Foz do Iguaçu PR","Bagé RS","Nova Friburgo RJ",3303401,"5003702","5218805","3300704","4315602","4313409","4109401","3303906","4101804","4108304","4301602"
"Jaboatão dos Guararapes PE","Duque de Caxias RJ","Feira de Santana BA","Ananindeua PA","São João de Meriti RJ","São Gonçalo RJ","Campos dos Goytacazes RJ","Campina Grande PB","Aparecida de Goiânia GO","Maceió AL","Nova Iguaçu RJ",3303500,"2607901","3301702","2910800","1500800","3305109","3304904","3301009","2504009","5201405","2704302"
"Capão Bonito SP","Santo Antônio de Pádua RJ","Cidade Ocidental GO","Itararé SP","Cajamar SP","Pirapora MG","Niquelândia GO","Guariba SP","Iperó SP","Ibiporã PR","Paracambi RJ",3303609,"3510203","3304706","5205497","3523206","3509205","3151206","5214606","3518602","3521002","4109807"
"Pontes E Lacerda MT","Guapimirim RJ","Colinas do Tocantins TO","Cachoeiras de Macacu RJ","Rolim de Moura RO","Alta Floresta MT","Pitanga PR","Rio Bonito RJ","Barra do Bugres MT","Naviraí MS","Paraíba do Sul RJ",3303708,"5106752","3301850","1705508","3300803","1100288","5100250","4119608","3304300","5101704","5005707"
"São Lourenço do Sul RS","Rio Pardo RS","Juara MT","Prata MG","Coxim MS","Rosário do Sul RS","São Gabriel da Palha ES","Candelária RS","Dom Pedrito RS","Abaeté MG","Paraty RJ",3303807,"4318804","4315701","5105101","3152808","5003306","4316402","3204708","4304200","4306601","3100203"
"São João da Barra RJ","Jaguaré ES","Canaã dos Carajás PA","Aimorés MG","Santo Antônio do Sudoeste PR","Mucuri BA","Pinheiros ES","Confresa MT","São José do Vale do Rio Preto RJ","Buritis MG","Paty do Alferes RJ",3303856,"3305000","3203056","1502152","3101102","4124400","2922003","3204104","5103353","3305158","3109303"
"Pelotas RS","Novo Hamburgo RS","Canoas RS","Foz do Iguaçu PR","Nova Friburgo RJ","Dourados MS","Rio Grande RS","Rio Verde GO","São Leopoldo RS","Cabo Frio RJ","Petrópolis RJ",3303906,"4314407","4313409","4304606","4108304","3303401","5003702","4315602","5218805","4318705","3300704"
"Conceição de Macabu RJ","Bom Jesus dos Perdões SP","Miracema RJ","Coronel Vivida PR","Biritiba-Mirim SP","Goiás GO","Piraí RJ","São Miguel Arcanjo SP","Nova Xavantina MT","Minaçu GO","Pinheiral RJ",3303955,"3301405","3507100","3303005","4106506","3506607","5208905","3304003","3550209","5106257","5213087"
"Goiás GO","São Miguel Arcanjo SP","Nova Xavantina MT","Pimenta Bueno RO","Bom Jesus dos Perdões SP","Pinheiral RJ","Pitanga PR","Biritiba-Mirim SP","Taquarituba SP","Capanema PR","Piraí RJ",3304003,"5208905","3550209","5106257","1100189","3507100","3303955","4119608","3506607","3553807","4104501"
"Cerejeiras RO","Correia Pinto SC","Alto Araguaia MT","Nova Xavantina MT","Caiapônia GO","Tocantins MG","Cesário Lange SP","Crixás GO","Bom Sucesso MG","Capanema PR","Porciúncula RJ",3304102,"1100056","4204558","5100300","5106257","5204409","3169000","3511607","5206404","3108008","4104501"
"Terra Roxa PR","Três Barras SC","Mamborê PR","Guiratinga MT","Nova Era MG","Rubiataba GO","São José dos Quatro Marcos MT","Paraibuna SP","Cruzeiro do Oeste PR","Mallet PR","Porto Real RJ",3304110,"4127403","4218301","4114005","5104203","3144706","5218904","5107107","3535606","4106605","4113908"
"São João do Ivaí PR","Querência do Norte PR","Cambuci RJ","Planalto RS","Piên PR","Muqui ES","Tocantins MG","Deodápolis MS","Santa Mariana PR","Cacequi RS","Quatis RJ",3304128,"4125001","4121000","3300902","4314704","4119103","3203809","3169000","5003454","4123907","4302907"
"Parnaíba PI","Simões Filho BA","Castanhal PA","Porto Seguro BA","Vespasiano MG","Cabo de Santo Agostinho PE","Teixeira de Freitas BA","Iguatu CE","Camaragibe PE","Ilhéus BA","Queimados RJ",3304144,"2207702","2930709","1502400","2925303","3171204","2602902","2931350","2305506","2603454","2913606"
"Cantagalo RJ","Ladário MS","Ampére PR","Piraí do Sul PR","São Pedro do Sul RS","Palmeiras de Goiás GO","Hidrolândia GO","Conchal SP","Taquarituba SP","Santa Cecília SC","Quissamã RJ",3304151,"3301108","5005202","4101002","4119400","4319406","5215702","5209705","3512209","3553807","4215505"
"Umuarama PR","Maricá RJ","Jandira SP","Sinop MT","Erechim RS","Itatiba SP","Toledo PR","Campo Mourão PR","Paranavaí PR","Caraguatatuba SP","Resende RJ",3304201,"4128104","3302700","3525003","5107909","4307005","3523404","4127700","4104303","4118402","3510500"
"Caicó RN","Alta Floresta MT","Cachoeiras de Macacu RJ","Cidade Ocidental GO","Castro PR","Guapimirim RJ","Paraíba do Sul RJ","Rolim de Moura RO","Ibiporã PR","Ibiúna SP","Rio Bonito RJ",3304300,"2402006","5100250","3300803","5205497","4104907","3301850","3303708","1100288","4109807","3519709"
"Nova Olímpia MT","Mundo Novo MS","Sonora MS","Faxinal PR","Sapucaia RJ","Mangueirinha PR","Guareí SP","Caiapônia GO","Rio Bananal ES","Santo Antônio do Sudoeste PR","Rio Claro RJ",3304409,"5106232","5005681","5007935","4107603","3305406","4114401","3518503","5204409","3204351","4124400"
"Dores de Campos MG","Erval Seco RS","Itapirapuã GO","Bonfinópolis GO","Anita Garibaldi SC","Nova Glória GO","Corumbá de Goiás GO","Palmeirópolis TO","Nova Fátima PR","Novo Mundo MT","Rio das Flores RJ",3304508,"3123007","4307302","5211008","5203559","4201000","5214861","5205802","1715754","4117008","5106265"
"Santa Cruz do Sul RS","Atibaia SP","Sertãozinho SP","Itatiba SP","Itu SP","Ijuí RS","Maricá RJ","Bento Gonçalves RS","Bragança Paulista SP","Toledo PR","Rio das Ostras RJ",3304524,"4316808","3504107","3551702","3523404","3523909","4310207","3302700","4302105","3507605","4127700"
"São Paulo SP","Belo Horizonte MG","Brasília DF","Salvador BA","Curitiba PR","Porto Alegre RS","Goiânia GO","Recife PE","Fortaleza CE","Campinas SP","Rio de Janeiro RJ",3304557,"3550308","3106200","5300108","2927408","4106902","4314902","5208707","2611606","2304400","3509502"
"Icaraíma PR","Castanheira MT","Alto Piquiri PR","Teixeiras MG","Centenário do Sul PR","Pedro Gomes MS","São Gonçalo do Rio Abaixo MG","Moreira Sales PR","Pedralva MG","Catanduvas PR","Santa Maria Madalena RJ",3304607,"4109906","5102850","4100707","3168507","4105102","5006408","3161908","4116109","3149101","4105003"
"Niquelândia GO","Guariba SP","São Miguel Arcanjo SP","Cidade Ocidental GO","Minaçu GO","Vassouras RJ","Casimiro de Abreu RJ","Alta Floresta MT","Paracambi RJ","Bertioga SP","Santo Antônio de Pádua RJ",3304706,"5214606","3518602","3550209","5205497","5213087","3306206","3301306","5100250","3303609","3506359"
"Jaíba MG","Salinópolis PA","Itamarandiba MG","Araguatins TO","Paudalho PE","Marechal Deodoro AL","Catolé do Rocha PB","Pombal PB","Tabuleiro do Norte CE","Presidente Dutra MA","São Francisco de Itabapoana RJ",3304755,"3135050","1506203","3132503","1702208","2610608","2704708","2504306","2512101","2313104","2109106"
"Currais Novos RN","João Pinheiro MG","Eusébio CE","Pitanga PR","Quedas do Iguaçu PR","São Miguel Arcanjo SP","Minaçu GO","Paraopeba MG","Biritiba-Mirim SP","Pedreiras MA","São Fidélis RJ",3304805,"2403103","3136306","2304285","4119608","4120903","3550209","5213087","3147402","3506607","2108207"
"Teresina PI","Guarulhos SP","Jaboatão dos Guararapes PE","Nova Iguaçu RJ","Belém PA","Contagem MG","Duque de Caxias RJ","Manaus AM","Natal RN","João Pessoa PB","São Gonçalo RJ",3304904,"2211001","3518800","2607901","3303500","1501402","3118601","3301702","1302603","2408102","2507507"
"Mucuri BA","Paty do Alferes RJ","Ipiaú BA","Estreito MA","Quedas do Iguaçu PR","Canaã dos Carajás PA","Ouro Preto do Oeste RO","Jaguaré ES","Salinas MG","Mantena MG","São João da Barra RJ",3305000,"2922003","3303856","2913903","2104057","4120903","1502152","1100155","3203056","3157005","3139607"
"Ananindeua PA","Jaboatão dos Guararapes PE","Olinda PE","Campos dos Goytacazes RJ","Aparecida de Goiânia GO","Cariacica ES","Feira de Santana BA","Campina Grande PB","Serra ES","Macapá AP","São João de Meriti RJ",3305109,"1500800","2607901","2609600","3301009","5201405","3201308","2910800","2504009","3205002","1600303"
"Boa Ventura de São Roque PR","Mesquita MG","Galiléia MG","Timbó Grande SC","Faina GO","Grandes Rios PR","São João do Oriente MG","Nova Tebas PR","Nova Cantu PR","Cabeceira Grande MG","São José de Ubá RJ",3305133,"4103040","3141702","3127305","4218251","5207535","4108700","3162609","4117271","4116802","3109451"
"Arroio Grande RS","Itaporã MS","Lajinha MG","Mandirituba PR","Sengés PR","Santo Antônio do Leverger MT","Vargem Alta ES","Montanha ES","Santo Antônio do Sudoeste PR","Rosário Oeste MT","São José do Vale do Rio Preto RJ",3305158,"4301305","5004502","3137700","4114302","4126306","5107800","3205036","3203502","4124400","5107701"
"Saquarema RJ","Ariquemes RO","Ji-Paraná RO","Três Rios RJ","Seropédica RJ","Itaguaí RJ","Ponta Porã MS","Vilhena RO","Cáceres MT","Cacoal RO","São Pedro da Aldeia RJ",3305208,"3305505","1100023","1100122","3306008","3305554","3302007","5006606","1100304","5102504","1100049"
"Amapá AP","Guadalupe PI","Barra do Turvo SP","Serra dos Aimorés MG","Ventania PR","Nova Tebas PR","Cordisburgo MG","Antônio João MS","Cabeceira Grande MG","Galiléia MG","São Sebastião do Alto RJ",3305307,"1600105","2204501","3505401","3166709","4128534","4117271","3118908","5000906","3109451","3127305"
"Rio Bananal ES","Entre Rios de Minas MG","Santo Antônio do Sudoeste PR","Rio Claro RJ","Pedra Preta MT","Nova Olímpia MT","Aripuanã MT","Boa Esperança do Sul SP","Mangueirinha PR","Guareí SP","Sapucaia RJ",3305406,"3204351","3123908","4124400","3304409","5106372","5106232","5101407","3506706","4114401","3518503"
"São Pedro da Aldeia RJ","Ariquemes RO","Ponta Porã MS","Seropédica RJ","Picos PI","Cáceres MT","Três Rios RJ","Cidade Ocidental GO","Cacoal RO","Rolim de Moura RO","Saquarema RJ",3305505,"3305208","1100023","5006606","3305554","2208007","5102504","3306008","5205497","1100049","1100288"
"Cáceres MT","Picos PI","Cajamar SP","Saquarema RJ","Itaguaí RJ","Cidade Ocidental GO","Três Rios RJ","Floriano PI","São Pedro da Aldeia RJ","Santo Antônio de Jesus BA","Seropédica RJ",3305554,"5102504","2208007","3509205","3305505","3302007","5205497","3306008","2203909","3305208","2928703"
"Presidente Médici RO","Anastácio MS","Senador Guiomard AC","São Miguel do Guaporé RO","Sooretama ES","Santo Antônio do Leverger MT","Bom Jesus PI","São José do Vale do Rio Preto RJ","Taquaritinga do Norte PE","Tanguá RJ","Silva Jardim RJ",3305604,"1100254","5000708","1200450","1100320","3205010","5107800","2201903","3305158","2615003","3305752"
"Cujubim RO","Alto Paraíso RO","Santa Margarida MG","São João do Triunfo PR","Maraú BA","Brasil Novo PA","Seringueiras RO","Santa Leopoldina ES","Sete Quedas MS","Tijucas do Sul PR","Sumidouro RJ",3305703,"1100940","1100403","3157906","4125100","2920700","1501725","1101500","3204500","5007703","4127601"
"Macau RN","Jaguarari BA","Salinópolis PA","Tabuleiro do Norte CE","Sooretama ES","Presidente Figueiredo AM","Poconé MT","Pinhão PR","Muritiba BA","Itamarandiba MG","Tanguá RJ",3305752,"2407203","2917706","1506203","2313104","3205010","1303536","5106505","4119301","2922300","3132503"
