"n1","n2","n3","n4","n5","n6","origem","origem.nome","n1.nome","n2.nome","n3.nome"
2909703,2303600,2301950,2515930,2109056,2609808,2304954,"Guaiúba CE","Cristópolis BA","Catarina CE","Barreira CE"
2306702,2308104,2407005,2310506,2307106,2308609,2305001,"Guaraciaba do Norte CE","Jaguaretama CE","Mauriti CE","Luís Gomes RN"
2310258,2310704,2109452,2304459,1712454,2304905,2305100,"Guaramiranga CE","Paraipaba CE","Pentecoste CE","Raposa MA"
2610400,2210508,2606309,2406155,2907707,2300804,2305209,"Hidrolândia CE","Parnamirim PE","São Pedro do Piauí PI","Granito PE"
2609501,2309607,3141009,3142007,2410603,1302009,2305233,"Horizonte CE","Nazaré da Mata PE","Pacajus CE","Mato Verde MG"
2100709,2512747,2904852,2210656,2110609,2924603,2305266,"Ibaretama CE","Anajatuba MA","Riachão PB","Cabaceiras do Paraguaçu BA"
2301703,2103703,2309409,2312304,2928406,2805307,2305308,"Ibiapina CE","Aurora CE","Cururupu MA","Novo Oriente CE"
2313559,2101905,2304004,2920452,2306108,2103109,2305332,"Ibicuitinga CE","Tururu CE","Bequimão MA","Coreaú CE"
2932408,2512408,2803302,1713700,2103802,2302107,2305357,"Icapuí CE","Uibaí BA","Puxinanã PB","Japaratuba SE"
2309003,2300309,2313955,2112233,2307809,2103257,2305407,"Icó CE","Mucambo CE","Acopiara CE","Varjota CE"
2930709,2910057,2506301,2604007,3304144,3201605,2305506,"Iguatu CE","Simões Filho BA","Dias D'Ávila BA","Guarabira PB"
2108504,2402105,2313807,2109601,2204808,2314003,2305605,"Independência CE","Pindaré-Mirim MA","Campo Redondo RN","Uruburetama CE"
2100808,2308807,2112605,1718550,2210656,2106102,2305654,"Ipaporanga CE","Anapurus MA","Moraújo CE","Urbano Santos MA"
2505303,2201408,2918605,2405801,2111508,2111102,2305704,"Ipaumirim CE","Curral Velho PB","Barro Duro PI","Jussiape BA"
1507904,2911105,2306900,2926400,2922201,2101004,2305803,"Ipu CE","Soure PA","Formosa do Rio Preto BA","Jaguaribe CE"
2101301,2509404,2108900,2701902,2708204,2107001,2305902,"Ipueiras CE","Bacuri MA","Mogeiro PB","Poção de Pedras MA"
2307254,1712454,2305100,2403004,2301109,2310001,2306009,"Iracema CE","Jijoca de Jericoacoara CE","Luzinópolis TO","Guaramiranga CE"
2306553,2304004,2108009,2500734,2101905,2104305,2306108,"Irauçuba CE","Itarema CE","Coreaú CE","Pastos Bons MA"
2310605,2403004,2313807,2312403,2304350,1701051,2306207,"Itaiçaba CE","Penaforte CE","Cruzeta RN","Uruburetama CE"
2302701,2101004,1200336,2702306,2603009,2104552,2306256,"Itaitinga CE","Campos Sales CE","Arari MA","Mâncio Lima AC"
2314003,2313005,2301208,2303600,2308203,2112803,2306306,"Itapagé CE","Várzea Alegre CE","Solonópole CE","Aracoiaba CE"
2313807,2109601,2108504,2305605,2108603,2311306,2306405,"Itapipoca CE","Uruburetama CE","Rosário MA","Pindaré-Mirim MA"
2310803,2307635,2614303,2930303,2312106,2204600,2306504,"Itapiúna CE","Pereiro CE","Madalena CE","Moreilândia PE"
2306108,2108009,2304004,2500734,2104305,2103109,2306553,"Itarema CE","Irauçuba CE","Pastos Bons MA","Coreaú CE"
2102606,2901155,2922656,2300408,2922052,2205359,2306603,"Itatira CE","Cândido Mendes MA","América Dourada BA","Nordestina BA"
2407005,2308609,2305001,2307106,2930303,3170529,2306702,"Jaguaretama CE","Luís Gomes RN","Monsenhor Tabosa CE","Guaraciaba do Norte CE"
2106508,2925600,2927309,2400604,2307809,2929750,2306801,"Jaguaribara CE","Matinha MA","Presidente Dutra BA","Salinas da Margarida BA"
2103802,2803302,2911105,1720200,2932408,2101004,2306900,"Jaguaribe CE","Dom Pedro MA","Japaratuba SE","Formosa do Rio Preto BA"
2309201,2901403,3170529,1506351,2502904,3139250,2307007,"Jaguaruana CE","Nova Olinda CE","Angical BA","Urucuia MG"
2306702,2209500,2307635,2930303,2308609,2308005,2307106,"Jardim CE","Jaguaretama CE","Santo Inácio do Piauí PI","Madalena CE"
1701051,2101103,2310605,2312403,2304301,1715002,2307205,"Jati CE","Angico TO","Axixá MA","Penaforte CE"
2306009,1712454,2414308,2304905,2301109,2310001,2307254,"Jijoca de Jericoacoara CE","Iracema CE","Luzinópolis TO","Timbaúba dos Batistas RN"
1506807,2303709,2602902,3516309,2603454,2905701,2307304,"Juazeiro do Norte CE","Santarém PA","Caucaia CE","Cabo de Santo Agostinho PE"
2300606,2606309,2209559,2200707,2300804,2930154,2307403,"Jucás CE","Altaneira CE","Granito PE","São Braz do Piauí PI"
2609006,2407302,2513208,2413359,2706901,1600808,2307502,"Lavras da Mangabeira CE","Macaparana PE","Marcelino Vieira RN","Santa Cruz PB"
2604007,1721208,2408904,2513406,3517604,2108207,2307601,"Limoeiro do Norte CE","Carpina PE","Tocantinópolis TO","Parelhas RN"
2930303,2209500,2308005,2307106,2306504,2301851,2307635,"Madalena CE","Serra Dourada BA","Santo Inácio do Piauí PI","Massapê CE"
2111201,1504422,1506807,2307304,2600054,2309706,2307650,"Maracanaú CE","São José de Ribamar MA","Marituba PA","Santarém PA"
1303403,2305233,2311306,2309607,2311801,1504422,2307700,"Maranguape CE","Parintins AM","Horizonte CE","Quixadá CE"
2925600,2309003,2306801,2929750,2800100,2301505,2307809,"Marco CE","Presidente Dutra BA","Mucambo CE","Jaguaribara CE"
2414605,1502608,2604403,2614006,2303402,1720804,2307908,"Martinópole CE","Upanema RN","Colares PA","Chã de Alegria PE"
2312205,2307635,2307106,2209500,2312106,2930303,2308005,"Massapê CE","Santa Quitéria CE","Madalena CE","Jardim CE"
2305001,2310506,2308609,2602209,2307403,2930303,2308104,"Mauriti CE","Guaraciaba do Norte CE","Pedra Branca CE","Monsenhor Tabosa CE"
2301208,2303600,1713700,2909703,2513653,2304277,2308203,"Meruoca CE","Aracoiaba CE","Catarina CE","Monte Santo do Tocantins TO"
2311504,2901403,2204709,2309201,2401651,2309805,2308302,"Milagres CE","Quixeré CE","Angical BA","Inhuma PI"
2901403,2309201,2927101,3170529,2307007,2308302,2308351,"Milhã CE","Angical BA","Nova Olinda CE","Rodelas BA"
2112605,2609303,2310951,2311264,2205524,2303931,2308377,"Miraíma CE","Urbano Santos MA","Mirandiba PE","Pires Ferreira CE"
2302107,2926301,2406700,2803302,2410207,2103802,2308401,"Missão Velha CE","Baturité CE","Riachão do Jacuípe BA","Lajes RN"
2906204,2905305,2303204,2108900,2101301,2601409,2308500,"Mombaça CE","Canarana BA","Cafarnaum BA","Caririaçu CE"
2930303,2407005,2306702,2209500,2307106,2301950,2308609,"Monsenhor Tabosa CE","Serra Dourada BA","Luís Gomes RN","Jaguaretama CE"
2302800,1504406,2312304,2604205,2300200,2926400,2308708,"Morada Nova CE","Canindé CE","Marapanim PA","São Benedito CE"
2305654,2112605,2310951,2205524,2609303,2303931,2308807,"Moraújo CE","Ipaporanga CE","Urbano Santos MA","Pires Ferreira CE"
2301257,2910776,3146552,2303402,2109239,2806503,2308906,"Morrinhos CE","Ararendá CE","Feira da Mata BA","Pai Pedro MG"
2307809,2800100,2112233,2313955,2103257,2925600,2309003,"Mucambo CE","Marco CE","Amparo de São Francisco SE","Trizidela do Vale MA"
2604403,1720804,2616308,2309409,2605905,2311231,2309102,"Mulungu CE","Chã de Alegria PE","Sítio Novo do Tocantins TO","Vicência PE"
2901403,2307007,2311504,2308351,2202752,3115474,2309201,"Nova Olinda CE","Angical BA","Jaguaruana CE","Quixeré CE"
2111607,1507904,3121001,2928109,2908408,2509156,2309300,"Nova Russas CE","São Raimundo das Mangabeiras MA","Soure PA","Datas MG"
2301703,1720804,2604403,2305308,2309102,2602209,2309409,"Novo Oriente CE","Aurora CE","Sítio Novo do Tocantins TO","Chã de Alegria PE"
2311264,2923704,2930154,2209559,2806503,2204600,2309458,"Ocara CE","Quiterianópolis CE","Paratinga BA","Serra do Ramalho BA"
3149408,3154457,2504850,1703008,3543006,3132008,2309508,"Orós CE","Pedro Teixeira MG","Riachinho MG","Coxixola PB"
2609501,1502202,2305233,1501501,3141009,3123809,2309607,"Pacajus CE","Nazaré da Mata PE","Capanema PA","Horizonte CE"
2312403,2311306,3138351,2311801,2600054,5105309,2309706,"Pacatuba CE","São Gonçalo do Amarante CE","Quixadá CE","Leme do Prado MG"
2926103,2929008,2401651,2403707,2101251,2308302,2309805,"Pacoti CE","Retirolândia BA","São Félix BA","Bodó RN"
2403202,2301505,2929750,2311603,2512606,2313005,2309904,"Pacujá CE","Doutor Severiano RN","Arneiroz CE","Saubara BA"
2305100,2304905,1712454,1703800,2306009,2310704,2310001,"Palhano CE","Guaramiranga CE","Groaíras CE","Luzinópolis TO"
2412609,2511301,2912400,2930774,2610004,2105203,2310100,"Palmácia CE","São Paulo do Potengi RN","Piancó PB","Ibipeba BA"
1703206,2401008,2911600,1507003,2928950,2310852,2310209,"Paracuru CE","Bernardo Sayão TO","Apodi RN","Governador Mangabeira BA"
2305100,2310704,2109452,2304459,2414159,2512606,2310258,"Paraipaba CE","Guaramiranga CE","Pentecoste CE","Raposa MA"
1504307,1300607,2916609,2301307,2907103,2102101,2310308,"Parambu CE","Maracanã PA","Benjamin Constant AM","Itapitanga BA"
2313351,2108801,2313757,2904407,2311009,1718303,2310407,"Paramoti CE","Tejuçuoca CE","Pirapemas MA","Umirim CE"
2301851,2308104,2305001,2310902,3108503,2930154,2310506,"Pedra Branca CE","Banabuiú CE","Mauriti CE","Guaraciaba do Norte CE"
2313807,2306207,1701051,2304350,2307205,2305605,2310605,"Penaforte CE","Uruburetama CE","Itaiçaba CE","Angico TO"
2310258,2304459,2109452,2305100,2414159,2512606,2310704,"Pentecoste CE","Paraipaba CE","Fortim CE","Raposa MA"
2306504,2204600,2310902,2930303,2311264,2307635,2310803,"Pereiro CE","Itapiúna CE","Hugo Napoleão PI","Piquet Carneiro CE"
2304251,1720002,2911600,2108504,2304350,2109601,2310852,"Pindoretama CE","Cruz CE","Santa Terezinha do Tocantins TO","Governador Mangabeira BA"
2204600,2301851,2311264,2310803,3108503,2930154,2310902,"Piquet Carneiro CE","Hugo Napoleão PI","Banabuiú CE","Quiterianópolis CE"
2609303,2112605,2109239,2308377,2309458,2614303,2310951,"Pires Ferreira CE","Mirandiba PE","Urbano Santos MA","Presidente Médici MA"
2200459,2413102,2105807,1720309,2102309,2313252,2311009,"Poranga CE","Alvorada do Gurguéia PI","Senador Elói de Souza RN","Lago do Junco MA"
2302305,2104909,2301406,1703826,2304301,2209450,2311108,"Porteiras CE","Bela Cruz CE","Guimarães MA","Aratuba CE"
2207777,2208205,2204352,1507706,2111953,2208601,2311207,"Potengi CE","Patos do Piauí PI","Pio Ix PI","Geminiano PI"
2304277,2111052,2919900,2309102,2104305,2616308,2311231,"Potiretama CE","Ererê CE","São João do Paraíso MA","Macururé BA"
2309458,2923704,2930154,2204600,2310902,2209559,2311264,"Quiterianópolis CE","Ocara CE","Paratinga BA","Serra do Ramalho BA"
2312403,2307700,2305233,2309706,1712157,2302503,2311306,"Quixadá CE","São Gonçalo do Amarante CE","Maranguape CE","Horizonte CE"
1703891,1715259,2102358,2603900,2803807,2103257,2311355,"Quixelô CE","Carrasco Bonito TO","Novo Jardim TO","Buritirana MA"
2303501,2301000,3132107,2302206,1502202,2105500,2311405,"Quixeramobim CE","Cascavel CE","Aquiraz CE","Itacarambi MG"
2204709,2901403,3115474,2301950,2309201,2308302,2311504,"Quixeré CE","Inhuma PI","Angical BA","Catuti MG"
2313005,2304251,2403202,2309904,2109601,2108504,2311603,"Redenção CE","Solonópole CE","Cruz CE","Doutor Severiano RN"
2302008,2612406,2503001,2805307,2409100,2923035,2311702,"Reriutaba CE","Barro CE","Sanharó PE","Caaporã PB"
2600054,1504422,2109908,1702554,2609501,2309607,2311801,"Russas CE","Abreu E Lima PE","Marituba PA","Santa Inês MA"
2207306,2915007,2106326,2209153,2100832,2614808,2311900,"Saboeiro CE","Paes Landim PI","Itaeté BA","Maracaçumé MA"
2112100,2203750,2206803,2903805,2203230,2101772,2311959,"Salitre CE","Timbiras MA","Fartura do Piauí PI","Nossa Senhora dos Remédios PI"
2102309,1503903,2708709,2107357,2600203,2413508,2312007,"Santana do Acaraú CE","Buriti Bravo MA","Juruti PA","São Miguel dos Milagres AL"
2307635,2306504,2400406,2308005,2109056,2209500,2312106,"Santana do Cariri CE","Madalena CE","Itapiúna CE","Água Nova RN"
2308005,2301950,2307106,2304954,2307635,2308609,2312205,"Santa Quitéria CE","Massapê CE","Barreira CE","Jardim CE"
2926400,2305308,2103703,2301703,2309409,1504406,2312304,"São Benedito CE","Riacho de Santana BA","Ibiapina CE","Cururupu MA"
2309706,3138351,2311306,1712157,2307205,2306207,2312403,"São Gonçalo do Amarante CE","Pacatuba CE","Leme do Prado MG","Quixadá CE"
2927705,1101484,2412104,1400506,1718840,3164001,2312502,"São João do Jaguaribe CE","Santa Cruz Cabrália BA","São Felipe D'Oeste RO","São João do Sabugi RN"
2517407,2604304,2507804,1703800,2303659,2304459,2312601,"São Luís do Curu CE","Zabelê PB","Cedro PE","Junco do Seridó PB"
2603009,2407401,1200336,2104107,2926400,2103703,2312700,"Senador Pompeu CE","Cabrobó PE","Martins RN","Mâncio Lima AC"
2304269,2313500,2209807,2103109,2101939,2302909,2312809,"Senador Sá CE","Deputado Irapuan Pinheiro CE","Trairi CE","São Gonçalo do Piauí PI"
2304202,3516309,3515707,2307304,2610707,3156700,2312908,"Sobral CE","Crato CE","Francisco Morato SP","Ferraz de Vasconcelos SP"
2311603,2314003,2304251,1304302,2403202,2402105,2313005,"Solonópole CE","Redenção CE","Várzea Alegre CE","Cruz CE"
2202901,2504306,3132503,3304755,1400456,3135050,2313104,"Tabuleiro do Norte CE","Corrente PI","Catolé do Rocha PB","Itamarandiba MG"
2926202,2201176,2930204,2202251,2207603,2514651,2313203,"Tamboril CE","Riachão das Neves BA","Barra D'Alcântara PI","Sento Sé BA"
2611533,2515971,2601508,2100204,2107357,2102903,2313252,"Tarrafas CE","Quixaba PE","Sobrado PB","Belém de Maria PE"
2302206,2302701,2306256,2702306,2108603,2913309,2313302,"Tauá CE","Beberibe CE","Campos Sales CE","Itaitinga CE"
2310407,2313757,2108801,2904407,1300086,2311009,2313351,"Tejuçuoca CE","Paramoti CE","Umirim CE","Pirapemas MA"
2930105,2805703,2904902,2210607,1200203,2928604,2313401,"Tianguá CE","Senhor do Bonfim BA","Propriá SE","Cachoeira BA"
2312809,2103109,2108405,2300903,2302909,2209807,2313500,"Trairi CE","Senador Sá CE","Cedral MA","Peri Mirim MA"
2305332,2300754,2101905,2920452,2304004,2111003,2313559,"Tururu CE","Ibicuitinga CE","Amontada CE","Bequimão MA"
2302503,2803609,2411429,2929008,2102556,2304350,2313609,"Ubajara CE","Brejo Santo CE","Laranjeiras SE","Santana do Seridó RN"
2408607,3136959,2924108,1304401,2303006,3142254,2313708,"Umari CE","Paraná RN","Juvenília MG","Pedrão BA"
2313351,3146552,2310407,2413102,2109239,2904407,2313757,"Umirim CE","Tejuçuoca CE","Pai Pedro MG","Paramoti CE"
2305605,2310605,2108504,2304350,2109601,2402105,2313807,"Uruburetama CE","Independência CE","Penaforte CE","Pindaré-Mirim MA"
2107258,1300680,1720309,2922656,2300408,2102077,2313906,"Uruoca CE","Nova Colinas MA","Boa Vista do Ramos AM","São Sebastião do Tocantins TO"
2925600,2800100,2309003,2927309,2404903,2106508,2313955,"Varjota CE","Presidente Dutra BA","Amparo de São Francisco SE","Mucambo CE"
2306306,2313005,2108504,2301802,2305605,2304251,2314003,"Várzea Alegre CE","Itapagé CE","Solonópole CE","Pindaré-Mirim MA"
2101707,2100204,2300408,2109809,2924603,2304657,2314102,"Viçosa do Ceará CE","Barreirinhas MA","Alcântara MA","Aiuaba CE"
3522158,2404804,5105309,3204252,2401107,3122504,2400109,"Acari RN","Itaóca SP","Ipueira RN","Luciara MT"
1600279,2202208,2612208,2407203,2922300,2601201,2400208,"Açu RN","Laranjal do Jari AP","Campo Maior PI","Salgueiro PE"
2104008,2607802,2514602,2112852,2110708,2104206,2400307,"Afonso Bezerra RN","Esperantinópolis MA","Itaquitinga PE","São José do Bonfim PB"
2209450,2301406,2312106,2109056,2104909,2308005,2400406,"Água Nova RN","Santo Antônio dos Milagres PI","Aratuba CE","Santana do Cariri CE"
2500700,2928208,2516805,1718758,2807105,2501203,2400505,"Alexandria RN","São João do Rio do Peixe PB","Santana BA","Triunfo PB"
2306801,2301505,2929750,2412609,2512606,2106508,2400604,"Almino Afonso RN","Jaguaribara CE","Arneiroz CE","Saubara BA"
5106778,5220157,3160801,4306429,1708205,3508009,2400703,"Alto do Rodrigues RN","Porto Alegre do Norte MT","São Luíz do Norte GO","São Bento Abade MG"
2611002,2912103,3121001,2516300,2925402,1714880,2400802,"Angicos RN","Petrolândia PE","Ibicaraí BA","Datas MG"
2515203,3157377,2909000,2500536,2900504,2504207,2400901,"Antônio Martins RN","São Sebastião do Umbuzeiro PB","Santa Cruz de Salinas MG","Cordeiros BA"
1703206,1722081,2930774,2615904,2310209,1507003,2401008,"Apodi RN","Bernardo Sayão TO","Wanderlândia TO","Sobradinho BA"
2108207,3153608,3510153,5221197,3122504,5214705,2401107,"Areia Branca RN","Pedreiras MA","Prudente de Morais MG","Canitar SP"
2408706,2413607,2110039,2506905,2414456,2403905,2401206,"Arês RN","Paraú RN","Severiano Melo RN","Santa Luzia do Paruá MA"
2921104,1600154,4203154,1200104,2404507,3150158,2401305,"Augusto Severo RN","Medeiros Neto BA","Pedra Branca do Amapari AP","Calmon SC"
2408706,2604601,2401206,2506905,2404903,2209104,2401404,"Baía Formosa RN","Paraú RN","Condado PE","Arês RN"
2903508,2924801,2204105,2926004,2109502,1715705,2401453,"Baraúna RN","Belo Campo BA","Piritiba BA","Francisco Ayres PI"
2503803,2201945,1505403,2505204,2401859,2910859,2401503,"Barcelona RN","Caldas Brandão PB","Boqueirão do Piauí PI","Ourém PA"
2105807,2101301,2501401,2701902,2401909,2107001,2401602,"Bento Fernandes RN","Lago do Junco MA","Bacuri MA","Baía da Traição PB"
2204709,2913309,2804300,2406809,2926103,2414704,2401651,"Bodó RN","Inhuma PI","Ichu BA","Muribeca SE"
3125606,2510907,2704203,2928901,1501758,3140555,2401701,"Bom Jesus RN","Felisburgo MG","Paulista PB","Limoeiro de Anadia AL"
2206001,2408409,2208809,2110039,2915403,2912202,2401800,"Brejinho RN","Marcos Parente PI","Olho-D'Água do Borges RN","Regeneração PI"
2202307,2503803,2505204,2401503,2927002,2511103,2401859,"Caiçara do Norte RN","Canto do Buriti PI","Caldas Brandão PB","Cuitegi PB"
2914109,2414803,2410256,2706604,2906204,2905305,2401909,"Caiçara do Rio do Vento RN","Ipupiara BA","Vera Cruz RN","Porto do Mangue RN"
3304300,3519709,4104907,3512209,5100250,3301108,2402006,"Caicó RN","Rio Bonito RJ","Ibiúna SP","Castro PR"
2106805,1703826,1304302,2305605,2204808,2301802,2402105,"Campo Redondo RN","Mirinzal MA","Cachoeirinha TO","Urucará AM"
2112852,2900306,2807600,2707305,2505402,2604908,2402204,"Canguaretama RN","Vila Nova dos Martírios MA","Acajutiba BA","Umbaúba SE"
3132107,2929057,1400233,2413003,3164209,1718881,2402303,"Caraúbas RN","Itacarambi MG","São Félix do Coribe BA","Caroebe RR"
5107297,1718840,2708907,2922300,3543501,1716307,2402402,"Carnaúba dos Dantas RN","São José do Povo MT","Sandolândia TO","Satuba AL"
2603504,1705607,2933406,1501758,2508604,2906600,2402501,"Carnaubais RN","Camocim de São Félix PE","Conceição do Tocantins TO","Wagner BA"
1304062,2702405,1505304,2607208,1508209,2615300,2402600,"Ceará-Mirim RN","Tabatinga AM","Delmiro Gouveia AL","Oriximiná PA"
2802007,2503100,2509156,2603603,2801900,2612406,2402709,"Cerro Corá RN","Divina Pastora SE","Cabaceiras PB","Marizópolis PB"
2508554,1501451,2705101,2409332,2802205,2902609,2402808,"Coronel Ezequiel RN","Logradouro PB","Belterra PA","Matriz de Camaragibe AL"
2920304,2925931,2110856,2606705,1503408,2207108,2402907,"Coronel João Pessoa RN","Malhada de Pedras BA","Quixabeira BA","São Francisco do Brejão MA"
2301109,2911600,2306009,2306207,2304350,2305100,2403004,"Cruzeta RN","Aracati CE","Governador Mangabeira BA","Iracema CE"
3147402,3155702,2109007,3304805,3203809,3136306,2403103,"Currais Novos RN","Paraopeba MG","Rio Piracicaba MG","Porto Franco MA"
2309904,2301505,2311603,2313005,2929750,2400604,2403202,"Doutor Severiano RN","Pacujá CE","Arneiroz CE","Redenção CE"
5107602,3524402,3306305,3303203,3167202,1702109,2403251,"Parnamirim RN","Rondonópolis MT","Jacareí SP","Volta Redonda RJ"
