"n1","n2","n3","n4","n5","n6","origem","origem.nome","n1.nome","n2.nome","n3.nome"
3166105,1503754,5102603,5205307,2914901,1504455,5003157,"Coronel Sapucaia MS","Senhora do Porto MG","Jacareacanga PA","Campinápolis MT"
3305802,2503704,4318705,3300100,4100400,4315602,5003207,"Corumbá MS","Teresópolis RJ","Cajazeiras PB","São Leopoldo RS"
5220603,5002902,3546306,3156403,5003504,4128559,5003256,"Costa Rica MS","Silvânia GO","Cassilândia MS","Santa Cruz das Palmeiras SP"
3548005,3115102,5105150,4322855,3137502,4302253,5003306,"Coxim MS","Santo Antônio de Posse SP","Cássia MG","Juína MT"
4128559,4206751,5105580,5104609,5200605,3156403,5003454,"Deodápolis MS","Vera Cruz do Oeste PR","Ibiam SC","Marcelândia MT"
4104451,1100320,2922508,1101104,4203402,4107157,5003488,"Dois Irmãos do Buriti MS","Cantagalo PR","São Miguel do Guaporé RO","Nazaré BA"
3156403,4123402,5204409,4128559,5003256,5003454,5003504,"Douradina MS","Romaria MG","Santa Fé PR","Caiapônia GO"
3203205,3300704,3505708,3303401,5218805,4316907,5003702,"Dourados MS","Linhares ES","Cabo Frio RJ","Barueri SP"
3123502,4211652,5200506,5207501,3556354,4120333,5003751,"Eldorado MS","Douradoquara MG","Novo Horizonte SC","Aloândia GO"
3553807,4304804,5102637,5207402,4206751,3516804,5003801,"Fátima do Sul MS","Taquarituba SP","Carlos Barbosa RS","Campo Novo do Parecis MT"
3135902,5202809,4320453,3141603,4308250,4312500,5003900,"Figueirão MS","Jesuânia MG","Avelinópolis GO","Sério RS"
3504404,3553005,4127403,3519501,3302106,4322558,5004007,"Glória de Dourados MS","Avanhandava SP","Taguaí SP","Terra Roxa PR"
4314209,4314159,4308409,4311791,3134608,4300034,5004106,"Guia Lopes da Laguna MS","Pedro Osório RS","Paverama RS","Formigueiro RS"
1700251,4310579,3137700,5208152,4302303,4304689,5004304,"Iguatemi MS","Abreulândia TO","Itapuca RS","Lajinha MG"
3131505,3168903,4109302,4204103,3165602,3134608,5004403,"Inocência MS","Ipuiúna MG","Tiros MG","Guaraniaçu PR"
4319737,4103107,5214838,4306056,4322525,3106408,5004502,"Itaporã MS","São Valério do Sul RS","Bocaiúva do Sul PR","Nova Crixás GO"
1101401,5005152,2700607,5005608,2912806,1200450,5004601,"Itaquiraí MS","Monte Negro RO","Juti MS","Barra de São Miguel AL"
3553302,4216305,4218806,4201703,4212502,4208500,5004700,"Ivinhema MS","Tambaú SP","São João Batista SC","Turvo SC"
3125952,2922706,1500859,1507458,4128633,3127073,5004809,"Japorã MS","Fervedouro MG","Nova Canaã BA","Anapu PA"
4315321,3117702,3205036,5207253,3115706,3165008,5004908,"Jaraguari MS","Quevedos RS","Conceição do Rio Verde MG","Vargem Alta ES"
4126603,4204756,4217907,4201273,4308003,4200606,5005004,"Jardim MS","Siqueira Campos PR","Cunhataí SC","Tangará SC"
4309803,4205209,3124807,4306957,3134905,3108909,5005103,"Jateí MS","Ibiaçá RS","Erval Velho SC","Estrela do Sul MG"
1101401,2700607,5004601,2918902,2500205,1200450,5005152,"Juti MS","Monte Negro RO","Barra de São Miguel AL","Itaquiraí MS"
3521101,4207650,3556909,4313466,3539400,4214201,5005202,"Ladário MS","Ipeúna SP","Iporã do Oeste SC","Vista Alegre do Alto SP"
4127007,5216452,4314027,3165602,3170438,5200175,5005251,"Laguna Carapã MS","Teixeira Soares PR","Perolândia GO","Paraíso do Sul RS"
3172004,4215109,4214607,3517505,5211800,3127107,5005400,"Maracaju MS","Visconde do Rio Branco MG","Rodeio SC","Rio do Oeste SC"
1101005,1101757,1100130,1101609,2700607,2500205,5005608,"Miranda MS","Governador Jorge Teixeira RO","Vale do Anari RO","Machadinho D'Oeste RO"
5104559,3305406,3202900,4300646,4105706,5106232,5005681,"Mundo Novo MS","Itaúba MT","Sapucaia RJ","Itarana ES"
1100189,1100288,5106752,5002902,5001003,4212700,5005707,"Naviraí MS","Pimenta Bueno RO","Rolim de Moura RO","Pontes E Lacerda MT"
3125705,1101559,3154903,3164605,3108107,5103858,5005806,"Nioaque MS","Felixlândia MG","Teixeirópolis RO","Rio Casca MG"
4312625,5106232,5007935,5220504,3305406,5005681,5006002,"Nova Alvorada do Sul MS","Muliterno RS","Nova Olímpia MT","Sonora MS"
4205902,5221601,4216305,4320800,3152105,5213806,5006200,"Nova Andradina MS","Gaspar SC","Uruaçu GO","São João Batista SC"
4309654,1100601,4309159,5007554,1720978,2414209,5006259,"Novo Horizonte do Sul MS","Hulha Negra RS","Cacaulândia RO","Gramado Xavier RS"
3131901,3552106,5219308,5106224,5209101,4322806,5006309,"Paranaíba MS","Itabirito MG","Socorro SP","Santa Helena de Goiás GO"
1400282,1200013,1400050,3121704,2605400,3166501,5006358,"Paranhos MS","Iracema RR","Acrelândia AC","Alto Alegre RR"
4103057,3123908,4305157,4310702,4107751,4313441,5006408,"Pedro Gomes MS","Boa Vista da Aparecida PR","Entre Rios de Minas MG","Cerro Grande RS"
5107958,2919207,1100049,1100122,3547304,4322608,5006606,"Ponta Porã MS","Tangará da Serra MT","Lauro de Freitas BA","Cacoal RO"
5207253,3140506,3100708,4127502,3117702,4312500,5006903,"Porto Murtinho MS","Doverlândia GO","Martinho Campos MG","Água Comprida MG"
4312500,5220207,3141603,4127502,4308250,5006903,5007109,"Ribas do Rio Pardo MS","Mostardas RS","São Miguel do Araguaia GO","Mercês MG"
3134905,4207106,4317608,3172004,4316105,3143401,5007208,"Rio Brilhante MS","Jacutinga MG","Ilhota SC","Santo Antônio da Patrulha RS"
3110707,3159704,4200101,3540507,3111507,3138302,5007307,"Rio Negro MS","Cambuquira MG","Santa Rosa da Serra MG","Abelardo Luz SC"
4307203,3203007,4300307,3109501,3200102,3154804,5007406,"Rio Verde de Mato Grosso MS","Erval Grande RS","Iúna ES","Alecrim RS"
5106158,4312377,4320453,4110508,1100924,3130200,5007505,"Rochedo MS","Nova Bandeirantes MT","Monte Alegre dos Campos RS","Sério RS"
3142304,3202652,4300638,4309571,4125100,4309654,5007554,"Santa Rita do Pardo MS","Moeda MG","Irupi ES","Amaral Ferrador RS"
3128006,4213906,4303558,4315800,4202701,5002100,5007695,"São Gabriel do Oeste MS","Guanhães MG","Presidente Castello Branco SC","Camargo RS"
1100700,4117800,4121703,1101500,4115101,5105234,5007703,"Sete Quedas MS","Campo Novo de Rondônia RO","Palmital PR","Reserva PR"
3304508,4315958,3153806,5207600,4216404,5202353,5007802,"Selvíria MS","Rio das Flores RJ","Rolador RS","Queluzito MG"
3100203,3152006,3111002,3119302,3110509,3117306,5007901,"Sidrolândia MS","Abaeté MG","Pompéu MG","Campestre MG"
5106232,5220504,4215208,5222054,5006002,3305406,5007935,"Sonora MS","Nova Olímpia MT","Serranópolis GO","Romelândia SC"
3166303,2615003,4122156,3103702,2906907,2801009,5007950,"Tacuru MS","Sericita MG","Taquaritinga do Norte PE","Rio Bonito do Iguaçu PR"
1200252,1100346,2800605,5108352,4318457,1100015,5007976,"Taquarussu MS","Epitaciolândia AC","Alvorada D'Oeste RO","Barra dos Coqueiros SE"
5107792,3166402,5205513,3167103,3109105,3167301,5008008,"Terenos MS","Santo Antônio do Leste MT","Seritinga MG","Cocalzinho de Goiás GO"
5211909,3551702,3169901,3134202,4301602,4101804,5008305,"Três Lagoas MS","Jataí GO","Sertãozinho SP","Ubá MG"
4103305,4306973,4213807,3137106,4301925,4302378,5008404,"Vicentina MS","Borrazópolis PR","Erebango RS","Praia Grande SC"
3112059,3148509,5213772,2513802,1705102,3102506,5100102,"Acorizal MT","Cantagalo MG","Pavão MG","Montividiu do Norte GO"
4310538,4321006,3517703,5104807,4319372,4320404,5100201,"Água Boa MT","Itaara RS","Tapera RS","Guará SP"
4109807,3556206,4122404,4311403,4307005,3503802,5100250,"Alta Floresta MT","Ibiporã PR","Valinhos SP","Rolândia PR"
3532009,5106257,3304102,3511607,4104501,4118907,5100300,"Alto Araguaia MT","Morungaba SP","Nova Xavantina MT","Porciúncula RJ"
3159100,3168051,1701903,3112703,3170651,1706258,5100359,"Alto Boa Vista MT","Santana dos Montes MG","Taparuba MG","Araguacema TO"
4205431,4301552,4301107,4306759,5205901,4312443,5100409,"Alto Garças MT","Formosa do Sul SC","Áurea RS","Arroio dos Ratos RS"
2510600,2407906,2603603,2503100,2414902,2411007,5100508,"Alto Paraguai MT","Ouro Velho PB","Monte das Gameleiras RN","Camutanga PE"
4304614,5204102,4322350,4315131,4212239,4306700,5100607,"Alto Taquari MT","Canudos do Vale RS","Cachoeira Alta GO","União da Serra RS"
3132909,4103370,3204658,5200902,5106372,4320578,5100805,"Apiacás MT","Itamogi MG","Brasilândia do Sul PR","São Domingos do Norte ES"
3115201,1707108,5204557,3549607,4120150,5221502,5101001,"Araguaiana MT","Conceição da Barra de Minas MG","Divinópolis do Tocantins TO","Caldazinha GO"
3131000,5219506,3122702,3139904,3126406,4306320,5101209,"Araguainha MT","Inhaúma MG","Santa Rosa de Goiás GO","Dom Silvério MG"
4311270,3539004,4322558,3506409,4103453,4111209,5101258,"Araputanga MT","Lagoa dos Três Cantos RS","Pirangi SP","Vanini RS"
4305439,2109007,4119707,3526209,4110904,3147402,5101308,"Arenápolis MT","Chuí RS","Porto Franco MA","Planaltina do Paraná PR"
4219101,4124608,5218052,4318101,3205176,5107743,5101407,"Aripuanã MT","Vargeão SC","São Carlos do Ivaí PR","Porteirão GO"
3119203,3157401,4115457,4311429,3133907,3158508,5101605,"Barão de Melgaço MT","Coroaci MG","Santa Cruz do Escalvado MG","Marquinho PR"
4322707,5002951,4319000,4308102,3138807,3521309,5101704,"Barra do Bugres MT","Vera Cruz RS","Chapadão do Sul MS","São Marcos RS"
5205497,3518602,3530508,3509205,5205109,3536703,5101803,"Barra do Garças MT","Cidade Ocidental GO","Guariba SP","Mococa SP"
3153509,4307450,5000708,5107404,4311759,4124905,5101852,"Bom Jesus do Araguaia MT","Alto Jequitibá MG","Esperança do Sul RS","Anastácio MS"
5103304,3124609,3159803,5204706,4306957,5203500,5101902,"Brasnorte MT","Comodoro MT","Estrela Dalva MG","Santa Vitória MG"
3513504,1702109,5221858,3302007,3300308,3502804,5102504,"Cáceres MT","Cubatão SP","Araguaína TO","Valparaíso de Goiás GO"
1503754,1504455,4105201,5003157,3166105,1508159,5102603,"Campinápolis MT","Jacareacanga PA","Medicilândia PA","Cerro Azul PR"
4304804,3306206,4317905,3553807,4107538,5003801,5102637,"Campo Novo do Parecis MT","Carlos Barbosa RS","Vassouras RJ","Santo Cristo RS"
4115705,4114609,4119954,4313300,3524105,4320909,5102678,"Campo Verde MT","Matinhos PR","Marechal Cândido Rondon PR","Pontal do Paraná PR"
5105622,3530904,4109708,3502754,5203962,4114401,5102686,"Campos de Júlio MT","Mirassol D'Oeste MT","Mombuca SP","Ibaiti PR"
3131109,3160504,2615706,1719004,3122108,3522653,5102694,"Canabrava do Norte MT","Inimutaba MG","Santo Antônio do Rio Abaixo MG","Triunfo PE"
4106209,5200134,4122008,3157005,4318408,4323358,5102702,"Canarana MT","Contenda PR","Acreúna GO","Rio Azul PR"
1101468,5200175,3305901,3163409,1400308,4216057,5102793,"Carlinda MT","Pimenteiras do Oeste RO","Água Fria de Goiás GO","Trajano de Moraes RJ"
3160900,4318622,4311239,3156304,4313425,5203807,5102850,"Castanheira MT","São Brás do Suaçuí MG","São José dos Ausentes RS","Lagoa Bonita do Sul RS"
4113809,4314787,3133006,4212304,4218400,5212808,5103007,"Chapada dos Guimarães MT","Lupionópolis PR","Ponte Preta RS","Itamonte MG"
4313490,5203962,5106190,5207352,4311700,4109708,5103056,"Cláudia MT","Novo Barreiro RS","Buritinópolis GO","Nova Santa Helena MT"
4303202,4210050,3305158,4320263,4301305,5108907,5103106,"Cocalinho MT","Cacique Doble RS","Macieira SC","São José do Vale do Rio Preto RJ"
3300233,5105622,4313003,3502754,5002605,4319703,5103205,"Colíder MT","Armação dos Búzios RJ","Mirassol D'Oeste MT","Nova Bréscia RS"
4306502,4117305,3125903,3122009,1501725,3144201,5103254,"Colniza MT","Dom Feliciano RS","Ortigueira PR","Ferros MG"
3124609,4305116,4306957,4101200,5101902,3159803,5103304,"Comodoro MT","Estrela Dalva MG","Centenário RS","Entre Rios do Sul RS"
4306932,5206305,4314209,5213004,4314076,3166808,5103353,"Confresa MT","Entre-Ijuís RS","Cristianópolis GO","Pedro Osório RS"
3545704,3516002,3300936,4210803,3552304,4123907,5103361,"Conquista D'Oeste MT","Santa Albertina SP","Flórida Paulista SP","Carapebus RJ"
3125903,3157278,3156809,3135803,3141405,5103254,5103379,"Cotriguaçu MT","Ferros MG","Santa Bárbara do Monte Verde MG","Sabinópolis MG"
5201108,4113700,3543402,3136702,3552205,2800308,5103403,"Cuiabá MT","Anápolis GO","Londrina PR","Ribeirão Preto SP"
4200051,3552551,3540853,5209606,4107553,3512605,5103437,"Curvelândia MT","Abdon Batista SC","Suzanápolis SP","Pracinha SP"
3125309,4100103,4126272,3105301,4212007,4112801,5103452,"Denise MT","Faria Lemos MG","Abatiá PR","Saudade do Iguaçu PR"
3519402,5002951,4308904,3138807,4319000,4104600,5103502,"Diamantino MT","Ibirá SP","Chapadão do Sul MS","Getúlio Vargas RS"
5204250,4128559,4118907,3139607,5106703,5003504,5103601,"Dom Aquino MT","Cachoeira Dourada GO","Vera Cruz do Oeste PR","Pérola PR"
4122008,5102702,5002001,4209805,4318408,4106209,5103700,"Feliz Natal MT","Rio Azul PR","Canarana MT","Batayporã MS"
4316428,3300951,3200136,4321956,4109757,4112603,5103809,"Figueirópolis D'Oeste MT","Sagrada Família RS","Comendador Levy Gasparian RJ","Águia Branca ES"
1100809,3150406,3125705,5106182,5005806,4314175,5103858,"Gaúcha do Norte MT","Candeias do Jamari RO","Piedade dos Gerais MG","Felixlândia MG"
3117207,1722107,4100202,4108551,3172202,5209804,5103908,"General Carneiro MT","Conceição das Pedras MG","Xambioá TO","Adrianópolis PR"
3516606,3102803,4210852,5210604,4128302,3539707,5103957,"Glória D'Oeste MT","Gália SP","Andrelândia MG","Mirim Doce SC"
3512407,3540200,3515186,4117909,4306809,3203130,5104104,"Guarantã do Norte MT","Cordeirópolis SP","Pontal SP","Espírito Santo do Pinhal SP"
3514924,3555208,4218301,3534500,3506201,3536570,5104203,"Guiratinga MT","Elisiário SP","Turiúba SP","Três Barras SC"
3161403,3142106,4323457,3115904,3118403,4306072,5104500,"Indiavaí MT","São Francisco do Glória MG","Miradouro MG","Vila Nova do Sul RS"
4204004,4114500,4118907,5208905,4204558,3304102,5104526,"Ipiranga do Norte MT","Catanduvas SC","Manoel Ribas PR","Pérola PR"
3203106,3103801,4212304,3153004,4304853,4113809,5104542,"Itanhangá MT","Jerônimo Monteiro ES","Arapuá MG","Paulo Lopes SC"
3202900,5005681,5203939,4300646,3305406,4311700,5104559,"Itaúba MT","Itarana ES","Mundo Novo MS","Buriti de Goiás GO"
5200605,4120101,4306924,4122602,4120655,4321329,5104609,"Itiquira MT","Alto Paraíso de Goiás GO","Porto Amazonas PR","Engenho Velho RS"
4320404,4308508,5100201,4309605,3517703,4120002,5104807,"Jaciara MT","Serafina Corrêa RS","Frederico Westphalen RS","Água Boa MT"
3154507,1701903,3111150,3117836,3170651,3112703,5104906,"Jangada MT","Riacho dos Machados MG","Araguacema TO","Campo Azul MG"
3547007,4103206,5219209,5211008,3154200,5216007,5105002,"Jauru MT","Santa Maria da Serra SP","Bom Sucesso PR","Santa Cruz de Goiás GO"
3152808,3120201,4318804,3134608,4116208,4314159,5105101,"Juara MT","Prata MG","Cristais MG","São Lourenço do Sul RS"
3128006,5003306,5007695,4315800,4213906,5002100,5105150,"Juína MT","Guanhães MG","Coxim MS","São Gabriel do Oeste MS"
3161908,4116802,5107404,4113734,4100459,4108320,5105176,"Juruena MT","São Gonçalo do Rio Abaixo MG","Nova Cantu PR","São Pedro da Cipa MT"
3534005,3553609,3114709,4203303,3545100,3515202,5105200,"Juscimeira MT","Onda Verde SP","Tapiratiba SP","Carvalhópolis MG"
4115101,4309571,4309654,4318507,2100501,4309159,5105234,"Lambari D'Oeste MT","Mariluz PR","Herveiras RS","Hulha Negra RS"
3503802,1716109,4109807,1705508,3302908,3300605,5105259,"Lucas do Rio Verde MT","Artur Nogueira SP","Paraíso do Tocantins TO","Ibiporã PR"
2404804,3522158,1702554,1720853,3138351,1715507,5105309,"Luciara MT","Ipueira RN","Itaóca SP","Augustinópolis TO"
3100302,3113701,3112307,4314464,3167509,3167301,5105507,"Vila Bela da Santíssima Trindade MT","Abre Campo MG","Carlos Chagas MG","Capelinha MG"
4206751,5003454,5207402,4128559,5003801,3516804,5105580,"Marcelândia MT","Ibiam SC","Deodápolis MS","Edéia GO"
4127957,4319372,4320503,4303806,4321006,4310538,5105606,"Matupá MT","Tupãssi PR","São Pedro do Butiá RS","Sertão RS"
3101102,5102686,4125704,5220405,5103205,3530904,5105622,"Mirassol D'Oeste MT","Aimorés MG","Campos de Júlio MT","São Miguel do Iguaçu PR"
4213807,3137106,4305405,3543808,4118105,4102208,5105903,"Nobres MT","Praia Grande SC","Lagamar MG","Chiapetta RS"
3532157,3158409,3509957,3515806,1600055,3153608,5106000,"Nortelândia MT","Nantes SP","Santana de Cataguases MG","Canas SP"
2607604,2513802,3170305,2915304,1720499,1703107,5106109,"Nossa Senhora do Livramento MT","Ilha de Itamaracá PE","Santa Teresinha PB","Umburatiba MG"
4314605,4320453,4110508,5007505,3130200,4110102,5106158,"Nova Bandeirantes MT","Piratini RS","Sério RS","Ipiranga PR"
3159357,1200179,4105201,2801009,2906907,1500131,5106174,"Nova Nazaré MT","Santa Rita de Minas MG","Capixaba AC","Cerro Azul PR"
3136405,3134103,3145406,3150406,4314175,3104403,5106182,"Nova Lacerda MT","Joaquim Felício MG","Itueta MG","Olaria MG"
5207352,4313490,3518503,4115309,5103056,5204409,5106190,"Nova Santa Helena MT","Edealina GO","Novo Barreiro RS","Guareí SP"
3154002,4306379,4304713,3107208,3162559,3130200,5106208,"Nova Brasilândia MT","Raul Soares MG","Dilermando de Aguiar RS","Caraá RS"
5205059,4206801,4201257,4318614,3203056,4305934,5106216,"Nova Canaã do Norte MT","Castelândia GO","Ibicaré SC","Apiúna SC"
4313300,4309407,5006309,4322806,3526407,3131901,5106224,"Nova Mutum MT","Nova Prata RS","Guaporé RS","Paranaíba MS"
5222054,5007935,3305406,5006002,4215208,5005681,5106232,"Nova Olímpia MT","Vicentinópolis GO","Sonora MS","Sapucaia RJ"
5000203,4312252,3134806,5202502,3203502,3201704,5106240,"Nova Ubiratã MT","Água Clara MS","Minas do Leão RS","Jacuí MG"
5100300,3532009,4104501,3304102,4200804,3304003,5106257,"Nova Xavantina MT","Alto Araguaia MT","Morungaba SP","Capanema PR"
3138708,3165800,3129004,4315073,4121505,4215752,5106265,"Novo Mundo MT","Luminárias MG","Senador José Bento MG","Guiricema MG"
5213053,4314555,4202875,3160009,5204854,3172103,5106273,"Novo Horizonte do Norte MT","Mimoso de Goiás GO","Pirapó RS","Brunópolis SC"
3120607,3108107,3154903,1100924,4312377,4305124,5106281,"Novo São Joaquim MT","Crucilândia MG","Bonfim MG","Rio Casca MG"
1716604,3101409,5002001,5106802,4104055,4106209,5106299,"Paranaíta MT","Peixe TO","Albertina MG","Batayporã MS"
4310652,4301073,4302303,3146404,4301909,5002209,5106307,"Paranatinga MT","Itati RS","Arroio do Padre RS","Bom Jesus RS"
4314464,3160603,3129301,1702406,3167301,3101300,5106315,"Novo Santo Antônio MT","Pinhal da Serra RS","Santo Hipólito MG","Iapu MG"
4202578,5212105,5201504,4312203,4300661,4306551,5106372,"Pedra Preta MT","Bom Jesus do Oeste SC","Joviânia GO","Aporé GO"
4311759,2923001,1100148,1600501,5000708,1100015,5106422,"Peixoto de Azevedo MT","Manoel Viana RS","Nova Viçosa BA","Nova Brasilândia D'Oeste RO"
5209457,5206701,3104502,3122108,5203104,3103306,5106455,"Planalto da Serra MT","Guarinos GO","Damianópolis GO","Arinos MG"
3144201,3122009,4301750,5204656,3148806,5214051,5106505,"Poconé MT","Nacip Raydan MG","Divino MG","Barão do Triunfo RS"
3515301,3527256,3523008,3546900,3525607,3534203,5106653,"Pontal do Araguaia MT","Estrela do Norte SP","Lourdes SP","Itapura SP"
4314472,5003504,5103601,3156403,4128559,4105003,5106703,"Ponte Branca MT","Pinhal Grande RS","Douradina MS","Dom Aquino MT"
1100288,5002902,3546306,1100189,2503209,5003256,5106752,"Pontes E Lacerda MT","Rolim de Moura RO","Cassilândia MS","Santa Cruz das Palmeiras SP"
